File,Bug_ID
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java,"HIVE-11587,HIVE-10403,HIVE-10123"
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/FlatRowContainer.java,HIVE-9331
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HashMapWrapper.java,HIVE-9331
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableConf.java,HIVE-10403
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java,"HIVE-14446,HIVE-13809,HIVE-13730,HIVE-12837,HIVE-11587,HIVE-10793,HIVE-10456,HIVE-10403,HIVE-10123"
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/KeyValueContainer.java,"HIVE-12837,HIVE-10403"
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinKey.java,HIVE-9331
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinKeyBytes.java,HIVE-9331
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/ObjectContainer.java,"HIVE-10403,HIVE-10072"
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java,"HIVE-19970,HIVE-2031"
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplLoadTask.java,HIVE-2031
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/load/LoadDatabase.java,HIVE-19970
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/util/ReplUtils.java,"HIVE-19970,HIVE-2031"
ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HashTableLoader.java,HIVE-10403
