Bug_ID,File
HIVE-13621,ql/src/test/results/clientpositive/tez/deleteAnalyze.q.out
HIVE-13561,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java
HIVE-13561,ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java
HIVE-13527,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java
HIVE-13523,orc/src/java/org/apache/orc/DataReader.java
HIVE-13523,orc/src/java/org/apache/orc/DataReaderFactory.java
HIVE-13523,orc/src/java/org/apache/orc/MetadataReaderFactory.java
HIVE-13523,orc/src/java/org/apache/orc/impl/DataReaderProperties.java
HIVE-13523,orc/src/java/org/apache/orc/impl/DefaultMetadataReaderFactory.java
HIVE-13523,orc/src/java/org/apache/orc/impl/MetadataReader.java
HIVE-13523,orc/src/java/org/apache/orc/impl/MetadataReaderImpl.java
HIVE-13523,orc/src/java/org/apache/orc/impl/MetadataReaderProperties.java
HIVE-13523,orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java
HIVE-13523,orc/src/test/org/apache/orc/impl/TestMetadataReaderProperties.java
HIVE-13523,ql/src/java/org/apache/hadoop/hive/ql/io/orc/DefaultDataReaderFactory.java
HIVE-13523,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java
HIVE-13523,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java
HIVE-13523,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderUtils.java
HIVE-13523,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRecordReaderImpl.java
HIVE-13423,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSum.java
HIVE-13423,ql/src/test/queries/clientpositive/decimal_precision.q
HIVE-13423,ql/src/test/results/clientpositive/decimal_precision.q.out
HIVE-13405,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java
