Kind,Name,AvgCyclomatic,Cyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountLineCode,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountStmtDecl,CountStmtExe,CountSemicolon,CountStmt,SumCyclomatic,MaxCyclomatic,CountLine,CountDeclClass,CountLineComment,RatioCommentToCode,CountDeclFunction
Public Class,org.apache.cassandra.tools.StandaloneUpgraderTest,1,,13,0,13,0,66,4,19,43,12,23,24,30,7,1,71,,1,0.02,
Public Class,org.apache.cassandra.tools.StandaloneVerifier,6,,37,3,33,1,228,28,57,154,60,110,117,150,21,14,258,,6,0.03,
Public Class,org.apache.cassandra.tools.StandaloneVerifierOnSSTablesTest,1,,16,2,12,2,118,27,44,67,38,50,59,75,16,2,176,,31,0.26,
Public Class,org.apache.cassandra.tools.StandaloneVerifierTest,1,,13,0,13,0,172,13,48,118,28,64,65,79,21,1,192,,9,0.05,
Public Class,org.apache.cassandra.tools.SystemExitException,1,,4,0,4,0,9,1,4,1,3,1,2,4,1,1,10,,0,0.00,
Public Class,org.apache.cassandra.tools.ToolRunner,2,,11,0,10,0,557,91,137,242,130,194,195,304,34,7,688,,40,0.07,
Public Class,org.apache.cassandra.tools.ToolsEnvsConfigsTest,1,,8,0,8,0,11,0,5,4,3,2,2,4,1,1,12,,1,0.09,
Public Class,org.apache.cassandra.tools.ToolsSchemaLoadingTest,1,,14,0,14,0,73,4,16,50,11,50,50,56,5,1,77,,0,0.00,
Public Class,org.apache.cassandra.tools.TopPartitionsTest,3,,32,4,27,2,142,26,31,102,29,93,84,106,19,13,173,,13,0.09,
Public Class,org.apache.cassandra.tools.TransformClusterMetadataHelper,3,,26,1,25,1,52,2,12,35,13,28,25,34,5,3,56,,2,0.04,
Public Class,org.apache.cassandra.tools.cassandrastress.CassandrastressTest,1,,12,1,10,0,44,8,17,26,13,23,25,30,4,1,52,,1,0.02,
Public Class,org.apache.cassandra.tools.cqlsh.CqlshTest,1,,15,2,12,1,96,21,28,58,22,38,36,50,10,2,128,,11,0.11,
Public Class,org.apache.cassandra.tools.nodetool.AbortBootstrap,3,,9,0,9,0,17,3,8,7,4,5,5,9,3,3,20,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Assassinate,2,,12,0,12,0,18,1,6,5,3,3,3,6,2,2,19,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.BootstrapResume,3,,14,0,14,0,22,1,8,7,3,5,4,8,3,3,23,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.CIDRFilteringStats,2,,18,2,15,0,49,9,12,29,13,23,20,30,6,3,62,,4,0.08,
Public Class,org.apache.cassandra.tools.nodetool.CIDRFilteringStatsTest,1,,22,2,19,0,80,11,17,60,11,20,22,27,4,1,92,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.Cleanup,4,,21,2,19,0,29,4,12,11,7,9,7,13,4,4,33,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ClearSnapshot,16,,71,15,55,1,70,20,18,47,10,38,28,45,16,16,91,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.ClearSnapshotTest,1,,26,4,21,1,213,50,65,163,46,113,112,126,23,3,271,,8,0.04,
Public Class,org.apache.cassandra.tools.nodetool.ClientStats,6,,53,6,42,5,98,17,32,64,25,47,43,58,11,9,125,,10,0.10,
Public Class,org.apache.cassandra.tools.nodetool.ClientStatsTest,2,,19,1,15,4,199,35,50,137,38,82,82,104,20,5,281,,47,0.24,
Public Class,org.apache.cassandra.tools.nodetool.Compact,9,,52,3,49,0,65,10,22,32,15,23,21,32,9,9,75,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.CompactTest,2,,14,1,12,1,63,8,17,34,15,28,29,39,8,3,75,,4,0.06,
Public Class,org.apache.cassandra.tools.nodetool.CompactionHistory,2,,11,0,11,0,19,1,10,6,5,5,5,8,2,2,20,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.CompactionHistoryTest,2,,13,1,12,0,68,11,28,36,23,33,38,47,9,4,80,,2,0.03,
Public Class,org.apache.cassandra.tools.nodetool.CompactionStats,3,,20,3,17,0,112,23,47,74,42,65,61,83,20,9,135,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.CompactionStatsTest,1,,39,4,36,0,252,31,75,182,63,102,110,131,13,1,284,,1,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DataPaths,2,,12,1,11,0,19,3,10,7,6,6,6,9,2,2,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DataPathsTest,1,,13,0,13,0,131,11,33,88,22,45,47,58,10,1,142,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Decommission,5,,24,0,24,0,32,2,8,13,3,10,8,13,5,5,34,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DescribeCluster,16,,116,13,98,7,105,14,22,72,26,62,58,78,16,16,124,,7,0.07,
Public Class,org.apache.cassandra.tools.nodetool.DescribeRing,3,,17,0,17,0,23,1,7,9,5,7,6,11,3,3,24,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableAuditLog,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableAutoCompaction,3,,17,1,16,0,22,2,8,8,6,7,5,10,3,3,24,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableBackup,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableBinary,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableFullQueryLog,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableGossip,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableHandoff,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableHintsForDC,1,,6,1,5,0,11,2,5,3,3,3,3,5,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DisableOldProtocolVersions,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Drain,2,,11,0,11,0,15,0,4,4,2,3,2,5,2,2,15,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.DropCIDRGroup,1,,10,2,8,0,14,3,7,5,4,5,5,7,1,1,20,,3,0.21,
Public Class,org.apache.cassandra.tools.nodetool.DropCIDRGroupTest,1,,19,1,18,0,91,10,19,65,11,28,29,35,5,1,102,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.EnableAuditLog,3,,14,0,14,0,46,14,33,21,16,5,17,21,3,3,60,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableAutoCompaction,3,,17,1,16,0,22,2,8,8,6,7,5,10,3,3,24,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableBackup,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableBinary,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableFullQueryLog,3,,13,0,13,0,33,7,21,14,10,5,11,15,3,3,40,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableGossip,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableHandoff,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableHintsForDC,1,,6,1,5,0,11,2,5,3,3,3,3,5,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.EnableOldProtocolVersions,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.FailureDetectorInfo,2,,12,0,12,0,16,0,7,5,5,5,4,8,2,2,16,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Flush,3,,17,1,16,0,22,2,8,8,6,7,5,10,3,3,24,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ForceCompact,2,,20,2,16,2,21,3,9,9,6,8,7,10,2,2,26,,2,0.10,
Public Class,org.apache.cassandra.tools.nodetool.ForceCompactionTest,2,,18,3,14,1,182,54,60,103,58,90,97,126,26,5,249,,13,0.07,
Public Class,org.apache.cassandra.tools.nodetool.GarbageCollect,3,,17,1,16,0,33,4,19,10,8,7,7,12,3,3,37,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GcStats,1,,9,0,9,0,13,0,7,5,5,4,5,7,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetAuditLog,1,,26,4,22,0,26,4,6,18,4,18,18,20,1,1,30,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetAuditLogTest,1,,8,0,8,0,112,12,27,61,18,59,59,73,13,1,124,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetAuthCacheConfig,1,,10,1,9,0,19,2,11,5,4,5,6,8,1,1,21,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetAuthCacheConfigTest,1,,16,1,15,0,91,12,19,64,12,28,29,36,6,1,104,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.GetBatchlogReplayTrottle,1,,5,0,5,0,10,0,5,1,2,1,1,3,1,1,10,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetCIDRGroupsOfIP,1,,10,2,8,0,14,3,8,5,5,5,5,7,1,1,20,,3,0.21,
Public Class,org.apache.cassandra.tools.nodetool.GetCIDRGroupsOfIPTest,1,,20,1,19,0,78,7,16,56,9,18,20,24,4,1,86,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.GetColumnIndexSize,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetCompactionThreshold,1,,12,1,11,0,17,2,9,8,6,6,6,8,1,1,19,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetCompactionThroughput,3,,20,3,17,0,24,4,9,11,5,10,9,13,3,3,28,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetConcurrency,1,,13,1,12,0,20,2,8,9,3,3,3,5,2,1,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetConcurrentCompactors,1,,5,0,5,0,9,0,3,2,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetConcurrentViewBuilders,1,,5,0,5,0,9,0,3,2,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetDefaultKeyspaceRF,1,,4,0,4,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetDefaultKeyspaceRFTest,1,,17,0,17,0,53,3,12,37,7,8,9,13,3,1,57,,1,0.02,
Public Class,org.apache.cassandra.tools.nodetool.GetEndpoints,4,,24,1,23,0,29,2,10,12,9,11,8,15,4,4,31,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetFullQueryLog,1,,18,4,14,0,18,4,5,11,4,11,11,13,1,1,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetFullQueryLogTest,1,,8,0,8,0,95,13,25,51,17,36,36,48,11,1,109,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.GetInterDCStreamThroughput,11,,44,5,39,0,53,8,16,25,7,20,18,27,11,11,61,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetLoggingLevels,2,,8,0,7,1,11,0,4,3,3,3,2,6,2,2,12,,1,0.09,
Public Class,org.apache.cassandra.tools.nodetool.GetMaxHintWindow,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetSSTables,5,,23,1,22,0,34,4,17,16,13,13,11,20,5,5,38,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetSeeds,2,,14,1,13,0,17,1,5,5,3,4,3,6,2,2,18,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetSnapshotThrottle,2,,9,0,9,0,13,0,5,5,3,4,3,6,2,2,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetStreamThroughput,11,,43,4,39,0,53,7,16,25,7,20,18,27,11,11,60,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetTimeout,2,,13,1,12,0,19,3,7,7,4,5,5,8,2,2,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GetTraceProbability,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GossipInfo,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.GossipInfoTest,1,,18,1,17,0,104,9,29,75,21,42,44,51,6,1,115,,2,0.02,
Public Class,org.apache.cassandra.tools.nodetool.HostStat,2,,6,0,6,0,18,2,7,5,7,5,9,12,3,2,20,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.HostStatWithPort,2,,6,0,6,0,21,4,5,8,5,6,6,11,5,3,25,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Import,4,,27,1,26,0,72,12,50,29,17,17,24,30,4,4,84,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Info,7,,83,10,63,10,132,22,20,101,18,57,48,63,13,11,174,,20,0.15,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateCIDRPermissionsCache,4,,19,0,19,0,25,1,6,10,4,8,5,11,4,4,29,,3,0.12,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateCIDRPermissionsCacheTest,1,,24,3,20,2,102,18,27,77,20,38,40,46,5,1,130,,10,0.10,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateCounterCache,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateCredentialsCache,3,,15,0,15,0,20,1,6,6,4,5,3,8,3,3,21,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateCredentialsCacheTest,1,,29,2,24,3,102,12,23,80,17,38,41,46,4,1,124,,10,0.10,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateJmxPermissionsCache,3,,14,0,14,0,19,1,6,6,4,5,3,8,3,3,20,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateJmxPermissionsCacheTest,1,,22,2,18,2,112,17,31,85,24,46,47,54,6,1,142,,13,0.12,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateKeyCache,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateNetworkPermissionsCache,3,,15,0,15,0,20,1,6,6,4,5,3,8,3,3,21,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateNetworkPermissionsCacheTest,1,,28,3,23,3,96,13,23,76,17,37,38,43,4,1,119,,10,0.10,
Public Class,org.apache.cassandra.tools.nodetool.InvalidatePermissionsCache,10,,42,7,33,2,115,27,54,53,18,42,35,57,20,18,150,,8,0.07,
Public Class,org.apache.cassandra.tools.nodetool.InvalidatePermissionsCacheTest,1,,31,2,26,2,241,29,45,201,35,96,96,108,10,2,286,,16,0.07,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateRolesCache,3,,15,0,15,0,20,2,6,6,4,5,3,8,3,3,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateRolesCacheTest,1,,28,3,23,3,95,13,23,75,17,37,38,43,4,1,118,,10,0.11,
Public Class,org.apache.cassandra.tools.nodetool.InvalidateRowCache,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Join,2,,12,0,12,0,16,0,4,5,2,4,3,6,2,2,16,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ListCIDRGroupTest,1,,21,1,19,0,80,7,16,58,9,20,21,26,4,1,88,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.ListPendingHints,6,,58,3,55,0,58,3,20,41,17,24,24,30,6,6,61,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ListSnapshots,7,,50,6,43,1,55,8,20,31,14,25,22,32,7,7,64,,1,0.02,
Public Class,org.apache.cassandra.tools.nodetool.Move,2,,11,0,11,0,17,1,6,5,3,3,3,6,2,2,18,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.NetStats,8,,42,3,38,0,123,13,30,85,36,68,58,93,25,17,137,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.NetStatsTest,1,,20,1,19,0,97,11,21,72,14,32,32,39,5,1,109,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.PauseHandoff,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ProfileLoad,5,,38,2,33,4,118,14,36,74,29,55,54,71,16,12,142,,13,0.11,
Public Class,org.apache.cassandra.tools.nodetool.ProxyHistograms,2,,30,1,29,0,33,1,12,23,11,14,15,18,2,2,34,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.RangeKeySample,2,,10,0,10,0,14,0,5,4,4,4,3,7,2,2,14,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Rebuild,2,,11,1,9,1,32,6,23,8,7,3,7,10,2,2,39,,1,0.03,
Public Class,org.apache.cassandra.tools.nodetool.RebuildIndex,1,,6,0,6,0,12,1,6,3,3,3,3,5,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.RecompressSSTables,3,,18,1,17,0,26,3,12,9,7,7,6,11,3,3,29,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Refresh,1,,7,0,7,0,13,1,6,4,3,4,4,6,1,1,14,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.RefreshSizeEstimates,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ReloadCIDRGroupsCache,1,,6,0,6,0,10,0,4,2,2,2,2,4,1,1,13,,3,0.30,
Public Class,org.apache.cassandra.tools.nodetool.ReloadCIDRGroupsCacheTest,1,,17,2,14,1,75,13,19,51,13,20,22,28,5,1,92,,4,0.05,
Public Class,org.apache.cassandra.tools.nodetool.ReloadLocalSchema,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ReloadSeeds,3,,18,0,18,0,22,0,6,8,4,7,5,9,3,3,22,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ReloadTriggers,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.RelocateSSTables,3,,15,0,15,0,25,2,12,9,7,7,6,11,3,3,27,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.RemoveNode,5,,21,0,21,0,27,1,7,16,4,11,10,14,5,5,28,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Repair,4,,23,1,22,0,133,28,59,75,36,54,62,78,15,5,162,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.ReplayBatchlog,2,,11,0,11,0,15,0,3,4,2,3,2,5,2,2,15,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ResetFullQueryLog,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ResetLocalSchema,2,,11,0,11,0,15,0,4,4,2,3,2,5,2,2,15,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ResumeHandoff,1,,5,0,5,0,9,0,4,1,2,1,1,3,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Ring,9,,63,9,54,1,119,21,34,77,30,59,60,79,18,11,142,,2,0.02,
Public Class,org.apache.cassandra.tools.nodetool.RingTest,1,,21,1,18,2,109,12,27,80,17,36,38,45,8,1,133,,13,0.12,
Public Class,org.apache.cassandra.tools.nodetool.Scrub,4,,22,1,21,0,47,7,28,15,11,8,11,16,4,4,54,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.ScrubToolTest,1,,16,2,13,1,128,29,42,84,32,69,73,84,10,2,166,,9,0.07,
Public Class,org.apache.cassandra.tools.nodetool.SetAuthCacheConfig,5,,23,4,19,0,72,15,38,22,11,20,20,29,9,5,87,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetAuthCacheConfigTest,1,,18,1,16,0,164,21,32,123,20,53,54,65,10,1,187,,2,0.01,
Public Class,org.apache.cassandra.tools.nodetool.SetBatchlogReplayThrottle,1,,5,0,5,0,12,1,7,2,3,1,2,4,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetCacheCapacity,1,,6,0,6,0,15,1,9,3,3,3,3,5,1,1,16,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetCacheKeysToSave,1,,6,0,6,0,15,1,9,3,3,3,3,5,1,1,16,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetColumnIndexSize,1,,5,0,5,0,12,1,7,1,3,1,2,4,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetCompactionThreshold,1,,13,2,11,0,17,3,8,8,5,8,8,10,1,1,20,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetCompactionThroughput,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetConcurrency,5,,22,3,19,0,28,4,12,12,6,11,10,13,5,5,32,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetConcurrentCompactors,1,,5,0,5,0,11,1,5,3,3,2,3,5,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetConcurrentViewBuilders,1,,5,0,5,0,11,1,5,3,3,2,3,5,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetDefaultKeyspaceRF,1,,4,0,4,0,10,1,5,2,3,1,2,4,1,1,11,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetDefaultKeyspaceRFTest,1,,20,0,19,0,61,3,12,45,7,8,9,13,3,1,65,,1,0.02,
Public Class,org.apache.cassandra.tools.nodetool.SetGetColumnIndexSizeTest,1,,6,0,6,0,66,12,24,22,15,21,21,33,13,3,81,,3,0.05,
Public Class,org.apache.cassandra.tools.nodetool.SetGetCompactionThroughputTest,1,,7,0,7,0,106,19,34,50,25,45,44,62,18,2,128,,3,0.03,
Public Class,org.apache.cassandra.tools.nodetool.SetGetEntireSSTableInterDCStreamThroughputTest,1,,6,0,6,0,72,14,25,29,17,25,25,38,13,2,89,,3,0.04,
Public Class,org.apache.cassandra.tools.nodetool.SetGetEntireSSTableStreamThroughputTest,1,,6,0,6,0,76,15,26,30,18,26,26,40,14,2,94,,3,0.04,
Public Class,org.apache.cassandra.tools.nodetool.SetGetInterDCStreamThroughputTest,1,,9,1,8,0,154,31,44,89,34,77,79,100,21,2,191,,6,0.04,
Public Class,org.apache.cassandra.tools.nodetool.SetGetStreamThroughputTest,1,,9,1,8,0,154,31,44,89,34,78,80,101,21,2,191,,6,0.04,
Public Class,org.apache.cassandra.tools.nodetool.SetHintedHandoffThrottleInKB,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetHostStat,1,,5,0,5,0,24,4,10,7,9,7,8,13,4,1,28,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetHostStatWithPort,1,,5,0,5,0,24,4,10,7,9,7,8,13,4,1,28,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetInterDCStreamThroughput,4,,13,1,12,0,25,4,13,8,5,7,7,12,4,4,29,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetLoggingLevel,10,,63,2,61,0,68,3,10,46,7,18,11,21,10,10,71,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetMaxHintWindow,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetSnapshotThrottle,1,,5,0,5,0,11,1,6,2,3,1,2,4,1,1,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetStreamThroughput,4,,13,1,12,0,25,4,13,8,5,7,7,12,4,4,29,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetTimeout,2,,16,1,15,0,23,2,10,9,5,7,6,9,2,2,25,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.SetTraceProbability,1,,6,0,6,0,12,1,6,3,3,2,3,5,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Sjk,3,,9,0,8,1,382,43,61,187,71,160,117,206,8,3,436,,11,0.03,
Public Class,org.apache.cassandra.tools.nodetool.SjkTest,1,,6,0,6,0,9,0,4,2,3,2,2,4,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.Snapshot,9,,60,5,54,1,70,11,20,43,12,34,30,40,9,9,82,,1,0.01,
Public Class,org.apache.cassandra.tools.nodetool.SnapshotTest,1,,8,1,7,0,115,22,45,52,30,52,52,68,15,1,140,,3,0.03,
Public Class,org.apache.cassandra.tools.nodetool.Status,8,,45,5,39,1,130,20,34,83,33,77,72,97,23,11,153,,3,0.02,
Public Class,org.apache.cassandra.tools.nodetool.StatusAutoCompaction,8,,35,1,34,0,42,3,16,24,14,18,17,25,8,8,45,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StatusBackup,2,,8,0,8,0,12,0,4,4,2,1,1,3,2,2,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StatusBinary,2,,8,0,8,0,12,0,4,4,2,1,1,3,2,2,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StatusGossip,2,,8,0,8,0,12,0,4,4,2,1,1,3,2,2,12,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StatusHandoff,3,,11,1,10,0,14,1,4,6,3,3,2,6,3,3,15,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StatusTest,1,,19,1,15,4,64,7,19,44,16,39,41,46,4,1,86,,15,0.23,
Public Class,org.apache.cassandra.tools.nodetool.Stop,2,,8,0,8,0,22,2,14,6,4,3,4,7,2,2,24,,0,0.00,
Public Class,org.apache.cassandra.tools.nodetool.StopDaemon,2,,13,0,12,1,16,0,4,5,2,4,3,6,2,2,17,,1,0.06,
Public Class,org.apache.cassandra.tools.nodetool.TableHistograms,10,,68,7,58,4,121,15,25,75,32,65,57,82,21,19,143,,7,0.06,
Public Class,org.apache.cassandra.tools.nodetool.TableHistogramsTest,1,,20,1,18,1,100,9,21,76,13,32,34,40,5,1,115,,7,0.07,
Public Class,org.apache.cassandra.tools.nodetool.TableStats,5,,29,4,24,1,65,12,43,19,11,12,14,20,5,5,78,,1,0.02,
Public Class,org.apache.cassandra.tools.nodetool.TableStatsTest,1,,21,1,20,0,202,17,43,158,31,73,72,85,18,1,220,,2,0.01,
Public Class,org.apache.cassandra.tools.nodetool.TopPartitions,0,,0,0,0,0,5,0,3,0,1,0,0,1,0,0,6,,1,0.20,
